squad,transfermarkt_id,transfermarkt_url
Las Rozas CF,16736,https://www.transfermarkt.com/las-rozas-cf/startseite/verein/16736
Jamshedpur,60816,https://www.transfermarkt.com/jamshedpur-fc/startseite/verein/60816
Newcastle,762,https://www.transfermarkt.com/newcastle-united/startseite/verein/762
Gamba Osaka,596,https://www.transfermarkt.com/gamba-osaka/startseite/verein/596
Aalen,Not found,Not found
San Fernando,57379,https://www.transfermarkt.com/ud-san-fernando/startseite/verein/57379
StrÃ¸msgodset,Not found,Not found
Beerschot,41274,https://www.transfermarkt.com/beerschot-v-a-/startseite/verein/41274
MVV Maastricht,384,https://www.transfermarkt.com/mvv-maastricht/startseite/verein/384
Nassaji,26013,https://www.transfermarkt.com/fc-nassaji-mazandaran/startseite/verein/26013
SorkhPooshan FC,Not found,Not found
HuracÃ¡n,Not found,Not found
RNK Split,420,https://www.transfermarkt.com/rnk-split/startseite/verein/420
Avellino,Not found,Not found
Juve Stabia,5587,https://www.transfermarkt.com/ss-juve-stabia/startseite/verein/5587
Empoli,749,https://www.transfermarkt.com/fc-empoli/startseite/verein/749
Rajasthan United FC,95546,https://www.transfermarkt.com/rajasthan-united-fc-ii/startseite/verein/95546
LillestrÃ¸m,Not found,Not found
CearÃ¡,Not found,Not found
Ventforet Kofu,10999,https://www.transfermarkt.com/ventforet-kofu/startseite/verein/10999
Arenteiro,58946,https://www.transfermarkt.com/cd-arenteiro/startseite/verein/58946
Metropolitanos,42918,https://www.transfermarkt.com/metropolitanos-fc/startseite/verein/42918
Acad Pr Cabello,Not found,Not found
Badalona,6638,https://www.transfermarkt.com/fc-badalona/startseite/verein/6638
Jiangsu Suning,22219,https://www.transfermarkt.com/jiangsu-fc/startseite/verein/22219
Vojvodina,448,https://www.transfermarkt.com/fk-vojvodina-novi-sad/startseite/verein/448
GyÅ‘r,Not found,Not found
Servette FC,61,https://www.transfermarkt.com/servette-fc/startseite/verein/61
Sedan,Not found,Not found
San Antonio,92979,https://www.transfermarkt.com/san-antonio-bulo/startseite/verein/92979
Al-Qadsiah,Not found,Not found
Mohammedan,5700,https://www.transfermarkt.com/mohammedan-sc-dhaka-/startseite/verein/5700
Excelsior,798,https://www.transfermarkt.com/sbv-excelsior-rotterdam/startseite/verein/798
Lausanne-Sport,15446,https://www.transfermarkt.com/team-vaud-u21/startseite/verein/15446
Carlisle United,1220,https://www.transfermarkt.com/carlisle-united/startseite/verein/1220
Morton,Not found,Not found
Platense,928,https://www.transfermarkt.com/club-atletico-platense/startseite/verein/928
Nice,Not found,Not found
Sandhausen,254,https://www.transfermarkt.com/sv-sandhausen/startseite/verein/254
Slovan Bratislava,540,https://www.transfermarkt.com/slovan-bratislava/startseite/verein/540
Hapoel Tel Aviv,1017,https://www.transfermarkt.com/hapoel-tel-aviv/startseite/verein/1017
Rizespor,126,https://www.transfermarkt.com/caykur-rizespor/startseite/verein/126
La LouviÃ¨re,Not found,Not found
Westerlo,968,https://www.transfermarkt.com/kvc-westerlo/startseite/verein/968
Catania,Not found,Not found
Wilmington,39623,https://www.transfermarkt.com/unc-wilmington-seahawks-unc-wilmington-/startseite/verein/39623
MSV Duisburg,52,https://www.transfermarkt.com/msv-duisburg/startseite/verein/52
BolÃ­var,Not found,Not found
Monza,Not found,Not found
Sarmiento,Not found,Not found
Compostela,2855,https://www.transfermarkt.com/sd-compostela/startseite/verein/2855
Cerro,Not found,Not found
Ingolstadt 04,4795,https://www.transfermarkt.com/fc-ingolstadt-04/startseite/verein/4795
Dresden,129,https://www.transfermarkt.com/sg-dynamo-dresden/startseite/verein/129
Ä°stanbulspor,924,https://www.transfermarkt.com/istanbulspor/startseite/verein/924
Talavera,Not found,Not found
Naval,Not found,Not found
Ä°stanbul BB,Not found,Not found
GÃ³rnik ÅÄ™czna,Not found,Not found
Jong PSV,Not found,Not found
Vejle BK,443,https://www.transfermarkt.com/vejle-boldklub/startseite/verein/443
Casa Pia,3268,https://www.transfermarkt.com/casa-pia-ac/startseite/verein/3268
Shiji Ever Bright,Not found,Not found
EyÃ¼pspor,Not found,Not found
Unirea Urziceni,10442,https://www.transfermarkt.com/unirea-urziceni/startseite/verein/10442
Clinceni,113007,https://www.transfermarkt.com/lps-clinceni/startseite/verein/113007
CD Calahorra,4030,https://www.transfermarkt.com/cd-calahorra/startseite/verein/4030
Alverca,2521,https://www.transfermarkt.com/fc-alverca/startseite/verein/2521
Shanghai SIPG,27190,https://www.transfermarkt.com/shanghai-port/startseite/verein/27190
CD Extremadura,101648,https://www.transfermarkt.com/cd-extremadura-1924/startseite/verein/101648
Linense,50209,https://www.transfermarkt.com/real-balompedica-linense-b/startseite/verein/50209
Sport Recife,8718,https://www.transfermarkt.com/sport-club-do-recife/startseite/verein/8718
Dep TÃ¡chira,Not found,Not found
Foolad,Not found,Not found
Gol Gohar,34744,https://www.transfermarkt.com/gol-gohar-sirjan-fc/startseite/verein/34744
Vaslui,105631,https://www.transfermarkt.com/csm-vaslui/startseite/verein/105631
Bristol City,698,https://www.transfermarkt.com/bristol-city/startseite/verein/698
Litex Lovech,Not found,Not found
CriciÃºma,Not found,Not found
CF Talavera de la Reina,47421,https://www.transfermarkt.com/cf-talavera-de-la-reina/startseite/verein/47421
PSV,383,https://www.transfermarkt.com/psv-eindhoven/startseite/verein/383
Palmeiras,1023,https://www.transfermarkt.com/se-palmeiras-sao-paulo/startseite/verein/1023
AA Aachen,Not found,Not found
DÃ¼sseldorf,Not found,Not found
Jiangsu Sainty,Not found,Not found
Hang Greentown,Not found,Not found
Lokomotiva,11194,https://www.transfermarkt.com/nk-lokomotiva-zagreb/startseite/verein/11194
CD Cieza,56725,https://www.transfermarkt.com/cd-cieza/startseite/verein/56725
Oxford United,988,https://www.transfermarkt.com/oxford-united/startseite/verein/988
Vicenza Virtus,Not found,Not found
Cen. CÃ³rdobaâ€“SdE,Not found,Not found
RSD AlcalÃ¡,13436,https://www.transfermarkt.com/rsd-alcala/startseite/verein/13436
APOEL,2976,https://www.transfermarkt.com/hapoel-beer-sheva/startseite/verein/2976
GoiÃ¡s,Not found,Not found
Ergotelis,5220,https://www.transfermarkt.com/gs-ergotelis/startseite/verein/5220
FC Gifu,13600,https://www.transfermarkt.com/fc-gifu/startseite/verein/13600
Ehime FC,20682,https://www.transfermarkt.com/ehime-fc/startseite/verein/20682
Grenoble,1290,https://www.transfermarkt.com/grenoble-foot-38/startseite/verein/1290
VoÅ¾dovac,Not found,Not found
AB Copenhagen,Not found,Not found
Go Ahead Eag,1435,https://www.transfermarkt.com/go-ahead-eagles-deventer/startseite/verein/1435
Å½elezniÄar PanÄevo,Not found,Not found
Real PotosÃ­,966,https://www.transfermarkt.com/real-potosi/startseite/verein/966
Sanfrecce,2697,https://www.transfermarkt.com/sanfrecce-hiroshima/startseite/verein/2697
Bochum,80,https://www.transfermarkt.com/vfl-bochum/startseite/verein/80
Samsunspor,152,https://www.transfermarkt.com/samsunspor/startseite/verein/152
Estrela,Not found,Not found
Paris FC,10004,https://www.transfermarkt.com/paris-fc/startseite/verein/10004
San Martin,Not found,Not found
Pau FC,3166,https://www.transfermarkt.com/pau-fc/startseite/verein/3166
Sigma Olomouc,2311,https://www.transfermarkt.com/sk-sigma-olmutz/startseite/verein/2311
Henan,Not found,Not found
Amkar Perm,4128,https://www.transfermarkt.com/amkar-perm/startseite/verein/4128
Dynamo Mosc,121,https://www.transfermarkt.com/dinamo-moskau/startseite/verein/121
Mordovia,11126,https://www.transfermarkt.com/mordovia-saransk/startseite/verein/11126
Kaizer Chiefs,568,https://www.transfermarkt.com/kaizer-chiefs/startseite/verein/568
AmaZulu,9370,https://www.transfermarkt.com/amazulu-fc/startseite/verein/9370
Jeonbuk Hyundai,6502,https://www.transfermarkt.com/jeonbuk-hyundai-motors/startseite/verein/6502
Oldham Athletic,1078,https://www.transfermarkt.com/oldham-athletic/startseite/verein/1078
Club Portugalete,18691,https://www.transfermarkt.com/club-portugalete/startseite/verein/18691
Arsenal Tula,3729,https://www.transfermarkt.com/arsenal-tula/startseite/verein/3729
Brann,Not found,Not found
Ã–rebro,Not found,Not found
W'burg Kickers,Not found,Not found
Yanbian Funde,8539,https://www.transfermarkt.com/yanbian-funde/startseite/verein/8539
Meppen,247,https://www.transfermarkt.com/sv-meppen/startseite/verein/247
Montedio,16190,https://www.transfermarkt.com/montedio-yamagata/startseite/verein/16190
Machida Zelvia,23568,https://www.transfermarkt.com/machida-zelvia/startseite/verein/23568
Livorno,1210,https://www.transfermarkt.com/as-livorno/startseite/verein/1210
Mersin Ä°Y,Not found,Not found
Clermont Foot,3524,https://www.transfermarkt.com/clermont-foot-63/startseite/verein/3524
OrlÃ©ans,Not found,Not found
HyÃ¨res FC,Not found,Not found
Cheltenham,3371,https://www.transfermarkt.com/cheltenham-town/startseite/verein/3371
Erzurum BB,129368,https://www.transfermarkt.com/erzurum-il-ozel-idaresi-spor/startseite/verein/129368
Crewe Alexandra,1042,https://www.transfermarkt.com/crewe-alexandra/startseite/verein/1042
Hibernian,903,https://www.transfermarkt.com/hibernian-fc/startseite/verein/903
Plymouth Argyle,2262,https://www.transfermarkt.com/plymouth-argyle/startseite/verein/2262
FC Baltika Kaliningrad,Not found,Not found
La Serena,5747,https://www.transfermarkt.com/deportes-la-serena/startseite/verein/5747
Tranmere Rovers,1074,https://www.transfermarkt.com/tranmere-rovers/startseite/verein/1074
Burnley,1132,https://www.transfermarkt.com/fc-burnley/startseite/verein/1132
Leyton Orient,1150,https://www.transfermarkt.com/leyton-orient/startseite/verein/1150
Grays Athletic,3685,https://www.transfermarkt.com/grays-athletic-fc/startseite/verein/3685
P'borough Utd,Not found,Not found
Bradford City,1027,https://www.transfermarkt.com/bradford-city/startseite/verein/1027
Barnet,Not found,Not found
Ebbsfleet Utd,Not found,Not found
Moss,Not found,Not found
Stockport,1098,https://www.transfermarkt.com/stockport-county/startseite/verein/1098
MK Dons,Not found,Not found
Rochdale,1088,https://www.transfermarkt.com/afc-rochdale/startseite/verein/1088
V. Francavilla,Not found,Not found
Ross County,2759,https://www.transfermarkt.com/ross-county-fc/startseite/verein/2759
Newport County,3716,https://www.transfermarkt.com/newport-county/startseite/verein/3716
SJK,Not found,Not found
AFC United,8877,https://www.transfermarkt.com/athletic-eskilstuna/startseite/verein/8877
AFC Eskilstuna,8877,https://www.transfermarkt.com/athletic-eskilstuna/startseite/verein/8877
GÃ¶teborg,Not found,Not found
Sirius,7945,https://www.transfermarkt.com/ik-sirius/startseite/verein/7945
Ã–rgryte,1118,https://www.transfermarkt.com/orgryte-is/startseite/verein/1118
Coventry City,990,https://www.transfermarkt.com/coventry-city/startseite/verein/990
St Mirren,31036,https://www.transfermarkt.com/st-mirren-fc-u17/startseite/verein/31036
Fleetwood Town,11177,https://www.transfermarkt.com/fleetwood-town/startseite/verein/11177
Gateshead,3456,https://www.transfermarkt.com/fc-gateshead/startseite/verein/3456
Hartlepool Utd,2577,https://www.transfermarkt.com/hartlepool-united/startseite/verein/2577
Notts County,1045,https://www.transfermarkt.com/notts-county/startseite/verein/1045
Morecambe,3697,https://www.transfermarkt.com/fc-morecambe/startseite/verein/3697
Darlington,Not found,Not found
Crawley Town,3537,https://www.transfermarkt.com/crawley-town/startseite/verein/3537
Burton Albion,2963,https://www.transfermarkt.com/burton-albion/startseite/verein/2963
Southend United,2793,https://www.transfermarkt.com/southend-united/startseite/verein/2793
Bournemouth,989,https://www.transfermarkt.com/afc-bournemouth/startseite/verein/989
Blackburn Rovers,164,https://www.transfermarkt.com/blackburn-rovers/startseite/verein/164
Dunfermline Ath.,1270,https://www.transfermarkt.com/dunfermline-athletic-fc/startseite/verein/1270
Huddersfield,1110,https://www.transfermarkt.com/huddersfield-town/startseite/verein/1110
Rotherham Utd,Not found,Not found
Scunthorpe Utd,2964,https://www.transfermarkt.com/scunthorpe-united/startseite/verein/2964
Derry City,920,https://www.transfermarkt.com/derry-city/startseite/verein/920
Chorley,13286,https://www.transfermarkt.com/chorley-fc/startseite/verein/13286
Sydney FC,8054,https://www.transfermarkt.com/sydney-fc/startseite/verein/8054
Shamrock Rovers,3258,https://www.transfermarkt.com/shamrock-rovers/startseite/verein/3258
Spennymoor,45922,https://www.transfermarkt.com/spennymoor-town/startseite/verein/45922
Torquay United,1218,https://www.transfermarkt.com/torquay-united/startseite/verein/1218
Wycombe,2805,https://www.transfermarkt.com/wycombe-wanderers/startseite/verein/2805
Millwall,1028,https://www.transfermarkt.com/fc-millwall/startseite/verein/1028
Sheffield Utd,350,https://www.transfermarkt.com/sheffield-united/startseite/verein/350
AGF,Not found,Not found
Salford City,34888,https://www.transfermarkt.com/salford-city/startseite/verein/34888
Wealdstone,Not found,Not found
St Albans City,3826,https://www.transfermarkt.com/st-albans-city/startseite/verein/3826
Preston,Not found,Not found
Ayr United,1192,https://www.transfermarkt.com/ayr-united-fc/startseite/verein/1192
Aberdeen,370,https://www.transfermarkt.com/aberdeen-fc/startseite/verein/370
Yeovil Town,972,https://www.transfermarkt.com/yeovil-town/startseite/verein/972
OFC Sliven,Not found,Not found
Botev Plovdiv,2531,https://www.transfermarkt.com/botev-plovdiv/startseite/verein/2531
AlbinoLeffe,4541,https://www.transfermarkt.com/uc-albinoleffe/startseite/verein/4541
Mansfield Town,3820,https://www.transfermarkt.com/mansfield-town/startseite/verein/3820
Luton Town,1031,https://www.transfermarkt.com/luton-town/startseite/verein/1031
Waterford United,32630,https://www.transfermarkt.com/fc-waterford-u19/startseite/verein/32630
Bury,Not found,Not found
Kilmarnock,2553,https://www.transfermarkt.com/kilmarnock-fc/startseite/verein/2553
Cambridge Utd,986,https://www.transfermarkt.com/cambridge-united/startseite/verein/986
Woking,2796,https://www.transfermarkt.com/fc-woking/startseite/verein/2796
Aldershot Town,3717,https://www.transfermarkt.com/aldershot-town/startseite/verein/3717
Northampton,1302,https://www.transfermarkt.com/northampton-town/startseite/verein/1302
AFC Wimbledon,3884,https://www.transfermarkt.com/afc-wimbledon/startseite/verein/3884
Swindon Town,352,https://www.transfermarkt.com/swindon-town/startseite/verein/352
Eastbourne Bor,3713,https://www.transfermarkt.com/eastbourne-borough/startseite/verein/3713
BATE Borisov,713,https://www.transfermarkt.com/bate-borisov/startseite/verein/713
Tianjin Q'jiang,Not found,Not found
Acc'ton Stanley,Not found,Not found
Gillingham,2814,https://www.transfermarkt.com/fc-gillingham/startseite/verein/2814
Aalesund,5619,https://www.transfermarkt.com/aalesunds-fk/startseite/verein/5619
Arles-Avignon,Not found,Not found
Panserraikos,3385,https://www.transfermarkt.com/panserraikos/startseite/verein/3385
Figueirense,4064,https://www.transfermarkt.com/figueirense-fc/startseite/verein/4064
Wrexham,1112,https://www.transfermarkt.com/afc-wrexham/startseite/verein/1112
Walsall,899,https://www.transfermarkt.com/fc-walsall/startseite/verein/899
Shrewsbury,3054,https://www.transfermarkt.com/shrewsbury-town/startseite/verein/3054
West Ham United,379,https://www.transfermarkt.com/west-ham-united/startseite/verein/379
Guingamp,855,https://www.transfermarkt.com/ea-guingamp/startseite/verein/855
Angers,Not found,Not found
Al Ahly,7,https://www.transfermarkt.com/el-ahly-kairo/startseite/verein/7
Catanzaro,Not found,Not found
Messina,Not found,Not found
Waas-Beveren,Not found,Not found
Ascoli,Not found,Not found
Salisbury City,14773,https://www.transfermarkt.com/salisbury-city-aufgel-/startseite/verein/14773
Eastbourne,3713,https://www.transfermarkt.com/eastbourne-borough/startseite/verein/3713
Charlotte,Not found,Not found
Macclesfield,85287,https://www.transfermarkt.com/fc-macclesfield/startseite/verein/85287
FC 93,9497,https://www.transfermarkt.com/fc-hanau-93/startseite/verein/9497
Port Vale,1211,https://www.transfermarkt.com/fc-port-vale/startseite/verein/1211
Harriers,1195,https://www.transfermarkt.com/kidderminster-harriers/startseite/verein/1195
Exeter City,6699,https://www.transfermarkt.com/exeter-city/startseite/verein/6699
Dag & Red,Not found,Not found
Eastleigh,10391,https://www.transfermarkt.com/eastleigh-fc/startseite/verein/10391
Buxton,Not found,Not found
Lincoln City,1198,https://www.transfermarkt.com/lincoln-city/startseite/verein/1198
R&D,Not found,Not found
Chivas USA,6642,https://www.transfermarkt.com/cd-chivas-usa/startseite/verein/6642
Atlanta Utd,Not found,Not found
Stevenage,3684,https://www.transfermarkt.com/fc-stevenage/startseite/verein/3684
Colchester Utd,1060,https://www.transfermarkt.com/colchester-united/startseite/verein/1060
Viking,Not found,Not found
Tianjin TEDA,3187,https://www.transfermarkt.com/tianjin-teda/startseite/verein/3187
Boreham Wood,3867,https://www.transfermarkt.com/fc-boreham-wood/startseite/verein/3867
Maidenhead Utd,7123,https://www.transfermarkt.com/maidenhead-united/startseite/verein/7123
Chesham United,9153,https://www.transfermarkt.com/chesham-united/startseite/verein/9153
Kettering Town,3825,https://www.transfermarkt.com/kettering-town/startseite/verein/3825
Tamworth,3539,https://www.transfermarkt.com/tamworth-fc/startseite/verein/3539
Louisville City,46316,https://www.transfermarkt.com/louisville-city-fc/startseite/verein/46316
Nashville,63966,https://www.transfermarkt.com/nashville-sc/startseite/verein/63966
Lexington SC,103004,https://www.transfermarkt.com/lexington-sc/startseite/verein/103004
Bromley,Not found,Not found
Sac Republic,Not found,Not found
Chesterfield,1219,https://www.transfermarkt.com/fc-chesterfield/startseite/verein/1219
Stafford Rangers,4295,https://www.transfermarkt.com/stafford-rangers/startseite/verein/4295
Jong Twente,Not found,Not found
Jong Utrecht,Not found,Not found
Utrecht,200,https://www.transfermarkt.com/fc-utrecht/startseite/verein/200
Cape Town City,2303,https://www.transfermarkt.com/cape-town-city-fc/startseite/verein/2303
Bristol Rovers,2455,https://www.transfermarkt.com/bristol-rovers/startseite/verein/2455
Mattersburg,84088,https://www.transfermarkt.com/mattersburger-sportverein-2020/startseite/verein/84088
Charlotte Ind'ence,Not found,Not found
Raith Rovers,2795,https://www.transfermarkt.com/raith-rovers-fc/startseite/verein/2795
Universitario,6593,https://www.transfermarkt.com/universitario-de-deportes/startseite/verein/6593
Kidderminster,1195,https://www.transfermarkt.com/kidderminster-harriers/startseite/verein/1195
Oxford City,22563,https://www.transfermarkt.com/oxford-city-fc/startseite/verein/22563
Arda,Not found,Not found
FG Rovers,Not found,Not found
Harrogate,12020,https://www.transfermarkt.com/harrogate-town/startseite/verein/12020
Partick Thistle,2760,https://www.transfermarkt.com/partick-thistle-fc/startseite/verein/2760
Alloa Athletic,3020,https://www.transfermarkt.com/alloa-athletic-fc/startseite/verein/3020
RBC Roosendaal,1227,https://www.transfermarkt.com/rbc-roosendaal/startseite/verein/1227
Cork City,27774,https://www.transfermarkt.com/cork-city-fc/startseite/verein/27774
DjurgÃ¥rden,Not found,Not found
Sligo Rovers,8780,https://www.transfermarkt.com/sligo-rovers/startseite/verein/8780
Chester City,281,https://www.transfermarkt.com/manchester-city/startseite/verein/281
Chester,Not found,Not found
Queen's Park FC,Not found,Not found
Livingston,Not found,Not found
Hereford United,3064,https://www.transfermarkt.com/hereford-united-aufgel-/startseite/verein/3064
Inverness CT,2451,https://www.transfermarkt.com/inverness-caledonian-thistle-fc/startseite/verein/2451
Solihull Moors,12335,https://www.transfermarkt.com/solihull-moors/startseite/verein/12335
York City,40058,https://www.transfermarkt.com/new-york-city-fc/startseite/verein/40058
Torquay,1218,https://www.transfermarkt.com/torquay-united/startseite/verein/1218
Inter ZapreÅ¡iÄ‡,Not found,Not found
LV Lights FC,Not found,Not found
Los Angeles Force,81602,https://www.transfermarkt.com/los-angeles-force/startseite/verein/81602
Mouscron,112610,https://www.transfermarkt.com/stade-mouscronnois/startseite/verein/112610
Lugano,Not found,Not found
Brasil de Pelotas,10560,https://www.transfermarkt.com/gremio-esportivo-brasil-rs-/startseite/verein/10560
Boulogne,7042,https://www.transfermarkt.com/us-boulogne/startseite/verein/7042
Phx Rising,Not found,Not found
Sutton United,3052,https://www.transfermarkt.com/sutton-united/startseite/verein/3052
Dallas Burn,Not found,Not found
KC Wizards,Not found,Not found
Å½eljezniÄar,Not found,Not found
SÃ¸nderjyskE,Not found,Not found
Thun,Not found,Not found
Olymp Volou,Not found,Not found
Chattanooga FC,33293,https://www.transfermarkt.com/chattanooga-fc/startseite/verein/33293
St Pierroise,Not found,Not found
Grazer AK,316,https://www.transfermarkt.com/grazer-ak-1902/startseite/verein/316
LASK,Not found,Not found
ChÃ¢teauroux,Not found,Not found
CrÃ©teil,Not found,Not found
Ind. Rivadavia,Not found,Not found
Cove Rangers FC,8933,https://www.transfermarkt.com/cove-rangers-fc/startseite/verein/8933
Maldon&Tiptree,Not found,Not found
PogoÅ„ Szczecin,Not found,Not found
Aarau,116,https://www.transfermarkt.com/fc-aarau/startseite/verein/116
BB Erzurumspor,Not found,Not found
Petrolul PloieÈ™ti,Not found,Not found
Southport,9829,https://www.transfermarkt.com/southport-fc/startseite/verein/9829
Miramar Misiones,7477,https://www.transfermarkt.com/miramar-misiones/startseite/verein/7477
Virton,1199,https://www.transfermarkt.com/royal-excelsior-virton/startseite/verein/1199
Braintree Town,6340,https://www.transfermarkt.com/braintree-town/startseite/verein/6340
Maidstone Utd,76355,https://www.transfermarkt.com/maidstone-united-1897-/startseite/verein/76355
Unterhaching,66,https://www.transfermarkt.com/spvgg-unterhaching/startseite/verein/66
Energie Cottbus,25,https://www.transfermarkt.com/fc-energie-cottbus/startseite/verein/25
Sochi,Not found,Not found
Coquimbo Unido,11004,https://www.transfermarkt.com/coquimbo-unido/startseite/verein/11004
Odra WodzisÅ‚aw,Not found,Not found
Egaleo,2984,https://www.transfermarkt.com/ao-egaleo/startseite/verein/2984
Barrow,Not found,Not found
Shandong Taishan,3182,https://www.transfermarkt.com/shandong-taishan/startseite/verein/3182
Mantova,Not found,Not found
Luverdense,21599,https://www.transfermarkt.com/luverdense-esporte-clube-mt-/startseite/verein/21599
Nottingham Forest,703,https://www.transfermarkt.com/nottingham-forest/startseite/verein/703
Ft Lauderdale,Not found,Not found
Varzim,4297,https://www.transfermarkt.com/varzim-sc/startseite/verein/4297
RuÅ¾omberok,Not found,Not found
Nieciecza,15906,https://www.transfermarkt.com/bruk-bet-termalica-nieciecza/startseite/verein/15906
Hamilton Acad.,2999,https://www.transfermarkt.com/hamilton-academical-fc/startseite/verein/2999
Grampus,1066,https://www.transfermarkt.com/nagoya-grampus/startseite/verein/1066
West Bromwich Albion,984,https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984
Midtjylland,865,https://www.transfermarkt.com/fc-midtjylland/startseite/verein/865
TromsÃ¸,Not found,Not found
King's Lynn,Not found,Not found
Guiseley,12658,https://www.transfermarkt.com/afc-guiseley/startseite/verein/12658
Dover Athletic,3936,https://www.transfermarkt.com/dover-athletic/startseite/verein/3936
St Johnstone,Not found,Not found
Queens,1039,https://www.transfermarkt.com/queens-park-rangers/startseite/verein/1039
Wimbledon,3884,https://www.transfermarkt.com/afc-wimbledon/startseite/verein/3884
Billericay,7067,https://www.transfermarkt.com/billericay-town/startseite/verein/7067
Magdeburg,187,https://www.transfermarkt.com/1-fc-magdeburg/startseite/verein/187
Uerdingen,95,https://www.transfermarkt.com/kfc-uerdingen-05/startseite/verein/95
Heracles Almelo,1304,https://www.transfermarkt.com/heracles-almelo/startseite/verein/1304
Consa Sapporo,Not found,Not found
Totton,20952,https://www.transfermarkt.com/afc-totton/startseite/verein/20952
Falkirk,1191,https://www.transfermarkt.com/falkirk-fc/startseite/verein/1191
Stirling Albion,3033,https://www.transfermarkt.com/stirling-albion-fc/startseite/verein/3033
Central Coast,6954,https://www.transfermarkt.com/central-coast-mariners/startseite/verein/6954
Dortmund II,17,https://www.transfermarkt.com/borussia-dortmund-ii/startseite/verein/17
BTSV,Not found,Not found
TB Rowdies,Not found,Not found
Brommapojkarna,1092,https://www.transfermarkt.com/if-brommapojkarna/startseite/verein/1092
Maritzburg United,Not found,Not found
Landskrona,2294,https://www.transfermarkt.com/landskrona-bois/startseite/verein/2294
Alfreton Town,3721,https://www.transfermarkt.com/alfreton-town/startseite/verein/3721
FC Halifax Town,1127,https://www.transfermarkt.com/fc-halifax-town/startseite/verein/1127
Gyeongnam,16696,https://www.transfermarkt.com/gyeongnam-fc/startseite/verein/16696
Orange County,31068,https://www.transfermarkt.com/orange-county-sc/startseite/verein/31068
El Nacional,1143,https://www.transfermarkt.com/cd-el-nacional/startseite/verein/1143
CumbayÃ¡,Not found,Not found
ElazÄ±ÄŸspor,Not found,Not found
St. Pauli,35,https://www.transfermarkt.com/fc-st-pauli/startseite/verein/35
Lamontville Golden Arrows,7011,https://www.transfermarkt.com/lamontville-golden-arrows/startseite/verein/7011
Ã–ster,Not found,Not found
Assyriska,4380,https://www.transfermarkt.com/assyriska-ff/startseite/verein/4380
Dukla Prague,450,https://www.transfermarkt.com/fk-dukla-prag/startseite/verein/450
CF MontrÃ©al,4078,https://www.transfermarkt.com/club-de-foot-montreal/startseite/verein/4078
St Patrick's,Not found,Not found
Emmen,Not found,Not found
Pohang,311,https://www.transfermarkt.com/pohang-steelers/startseite/verein/311
Newcastle United,762,https://www.transfermarkt.com/newcastle-united/startseite/verein/762
Yamaga,Not found,Not found
Kashiwa Reysol,6632,https://www.transfermarkt.com/kashiwa-reysol/startseite/verein/6632
Suwon,3301,https://www.transfermarkt.com/suwon-samsung-bluewings/startseite/verein/3301
FC Anyang,38898,https://www.transfermarkt.com/fc-anyang/startseite/verein/38898
US Reggina,Not found,Not found
Anorthosis,3899,https://www.transfermarkt.com/anorthosis-famagusta/startseite/verein/3899
Gretna,24574,https://www.transfermarkt.com/gretna-fc-2008/startseite/verein/24574
Ãšjpest,708,https://www.transfermarkt.com/ujpest-fc/startseite/verein/708
Holstein Kiel,269,https://www.transfermarkt.com/holstein-kiel/startseite/verein/269
VPS,Not found,Not found
Slovan Liberec,697,https://www.transfermarkt.com/fc-slovan-liberec/startseite/verein/697
PuskÃ¡s,Not found,Not found
Fastav ZlÃ­n,Not found,Not found
SlovÃ¡cko,5544,https://www.transfermarkt.com/1-fc-slovacko/startseite/verein/5544
MladÃ¡ Boleslav,5546,https://www.transfermarkt.com/fk-mlada-boleslav/startseite/verein/5546
Adanaspor,6,https://www.transfermarkt.com/adanaspor/startseite/verein/6
Slavia Prague,62,https://www.transfermarkt.com/sk-slavia-prag/startseite/verein/62
Shanghai Port,27190,https://www.transfermarkt.com/shanghai-port/startseite/verein/27190
PÅ™Ã­bram,Not found,Not found
Kocaelispor,120,https://www.transfermarkt.com/kocaelispor/startseite/verein/120
BanÃ­k Ostrava,377,https://www.transfermarkt.com/fc-banik-ostrau/startseite/verein/377
Beroe,6764,https://www.transfermarkt.com/pfc-beroe-stara-zagora/startseite/verein/6764
MetroStars,30583,https://www.transfermarkt.com/north-eastern-metro-stars/startseite/verein/30583
Wrd Bremen II,Not found,Not found
NorrkÃ¶ping,Not found,Not found
Varberg,10507,https://www.transfermarkt.com/varbergs-bois/startseite/verein/10507
Ã–stersund,9614,https://www.transfermarkt.com/ostersunds-fk/startseite/verein/9614
Spartak Subotica,15276,https://www.transfermarkt.com/fk-spartak-subotica/startseite/verein/15276
AGOVV,20325,https://www.transfermarkt.com/agovv-apeldoorn-amateure/startseite/verein/20325
Silkeborg,1177,https://www.transfermarkt.com/silkeborg-if/startseite/verein/1177
RWDM,54189,https://www.transfermarkt.com/rwd-molenbeek/startseite/verein/54189
Tours,Not found,Not found
BB Bodrumspor,Not found,Not found
AEL Limassol,786,https://www.transfermarkt.com/ael-limassol/startseite/verein/786
Omniworld,Not found,Not found
CSA,Not found,Not found
Guarani,Not found,Not found
Boston United,3489,https://www.transfermarkt.com/boston-united/startseite/verein/3489
San Diego FC,114977,https://www.transfermarkt.com/san-diego-fc/startseite/verein/114977
Bellinzona,2047,https://www.transfermarkt.com/ac-bellinzona/startseite/verein/2047
