squad,transfermarkt_id,transfermarkt_url
Pontevedra,5650,https://www.transfermarkt.com/pontevedra-cf/startseite/verein/5650
Omiya Ardija,7452,https://www.transfermarkt.com/omiya-ardija/startseite/verein/7452
Derby County,22,https://www.transfermarkt.com/derby-county/startseite/verein/22
Blackpool,1181,https://www.transfermarkt.com/fc-blackpool/startseite/verein/1181
Mumbai City,45274,https://www.transfermarkt.com/mumbai-city-fc/startseite/verein/45274
Bengaluru,41030,https://www.transfermarkt.com/bengaluru-fc/startseite/verein/41030
Majadahonda,13702,https://www.transfermarkt.com/cf-rayo-majadahonda/startseite/verein/13702
Panthrakikos,7185,https://www.transfermarkt.com/panthrakikos-komotini/startseite/verein/7185
FC JuÃ¡rez,49283,https://www.transfermarkt.com/fc-juarez/startseite/verein/49283
Coritiba,776,https://www.transfermarkt.com/coritiba-fc/startseite/verein/776
Chapecoense,17776,https://www.transfermarkt.com/chapecoense/startseite/verein/17776
Boston River,18074,https://www.transfermarkt.com/ca-boston-river/startseite/verein/18074
Dynamo Kyiv,338,https://www.transfermarkt.com/dynamo-kiew/startseite/verein/338
East Bengal,14099,https://www.transfermarkt.com/sc-east-bengal/startseite/verein/14099
Ferrol,1176,https://www.transfermarkt.com/racing-ferrol/startseite/verein/1176
Ontinyent,85045,https://www.transfermarkt.com/ontinyent-1931-cf/startseite/verein/85045
Auxerre,290,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290
Panionios,169,https://www.transfermarkt.com/panionios-athen/startseite/verein/169
Hearts,3601,https://www.transfermarkt.com/hearts-of-oak/startseite/verein/3601
Lokeren,7773,https://www.transfermarkt.com/ksc-lokeren-temse/startseite/verein/7773
Helsingborg,699,https://www.transfermarkt.com/helsingborgs-if/startseite/verein/699
Augsburg,167,https://www.transfermarkt.com/fc-augsburg/startseite/verein/167
Real Salt Lake,6643,https://www.transfermarkt.com/real-salt-lake-city/startseite/verein/6643
Brussels,54189,https://www.transfermarkt.com/rwd-molenbeek/startseite/verein/54189
Mechelen,354,https://www.transfermarkt.com/kv-mechelen/startseite/verein/354
Pars Jonoubi,44255,https://www.transfermarkt.com/pars-jonoubi-jam/startseite/verein/44255
Bethlehem,60445,https://www.transfermarkt.com/super-eagles-fc-bethlehem/startseite/verein/60445
Philadelphia Union,25467,https://www.transfermarkt.com/philadelphia-union/startseite/verein/25467
Vila Nova,Not found,https://www.transfermarkt.com/villanova-wildcats-villanova-university-/startseite/verein/47910
Olhanense,4750,https://www.transfermarkt.com/sc-olhanense/startseite/verein/4750
Rapid Wien,170,https://www.transfermarkt.com/sk-rapid-wien/startseite/verein/170
RB Salzburg,Not found,https://www.transfermarkt.com/red-bull-salzburg/startseite/verein/409
Viktoria PlzeÅˆ,941,https://www.transfermarkt.com/fc-viktoria-pilsen/startseite/verein/941
Partizan,669,https://www.transfermarkt.com/fk-partizan-belgrad/startseite/verein/669
Beira-Mar,83696,https://www.transfermarkt.com/beira-mar-almada/startseite/verein/83696
Rosenborg,195,https://www.transfermarkt.com/rosenborg-bk/startseite/verein/195
HJK,1008,https://www.transfermarkt.com/hjk-helsinki/startseite/verein/1008
Inter Turku,8042,https://www.transfermarkt.com/fc-inter-turku/startseite/verein/8042
UCAM Murcia,34148,https://www.transfermarkt.com/ucam-murcia/startseite/verein/34148
Melilla,16492,https://www.transfermarkt.com/ud-melilla/startseite/verein/16492
Tudelano,29271,https://www.transfermarkt.com/cd-tudelano/startseite/verein/29271
Perugia,839,https://www.transfermarkt.com/ac-perugia-calcio/startseite/verein/839
Arezzo,4255,https://www.transfermarkt.com/ss-arezzo/startseite/verein/4255
Sassuolo,6574,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574
Casertana,4106,https://www.transfermarkt.com/casertana-fc/startseite/verein/4106
CD Estepona,24445,https://www.transfermarkt.com/cd-estepona-fs/startseite/verein/24445
Manisaspor,1267,https://www.transfermarkt.com/manisaspor/startseite/verein/1267
Tijuana,13353,https://www.transfermarkt.com/club-tijuana/startseite/verein/13353
Wilstermann,92637,https://www.transfermarkt.com/wilstermann-cooperativas/startseite/verein/92637
Beveren,28643,https://www.transfermarkt.com/waasland-beveren/startseite/verein/28643
Strasbourg,667,https://www.transfermarkt.com/rc-strassburg-alsace/startseite/verein/667
Beijing Renhe,29142,https://www.transfermarkt.com/beijing-renhe-reserves/startseite/verein/29142
Ciudad Murcia,32398,https://www.transfermarkt.com/cap-ciudad-de-murcia/startseite/verein/32398
NY Cosmos,Not found,https://www.transfermarkt.com/new-york-cosmos/startseite/verein/4835
Indy Eleven,39148,https://www.transfermarkt.com/indy-eleven/startseite/verein/39148
Adelaide,Not found,https://www.transfermarkt.com/heracles-almelo/startseite/verein/1304
Mohun Bagan,83266,https://www.transfermarkt.com/atk-mohun-bagan-fc/startseite/verein/83266
Punjab,85902,https://www.transfermarkt.com/roundglass-punjab-fc/startseite/verein/85902
Cherno More,967,https://www.transfermarkt.com/cherno-more-varna/startseite/verein/967
Jagiellonia,2300,https://www.transfermarkt.com/jagiellonia-bialystok/startseite/verein/2300
Zawisza,7153,https://www.transfermarkt.com/zawisza-bydgoszcz/startseite/verein/7153
Korona Kielce,6110,https://www.transfermarkt.com/korona-kielce/startseite/verein/6110
Gaziantep FK,2832,https://www.transfermarkt.com/gaziantep-fk/startseite/verein/2832
Macarthur FC,71085,https://www.transfermarkt.com/macarthur-fc/startseite/verein/71085
Bordeaux,40,https://www.transfermarkt.com/fc-girondins-bordeaux/startseite/verein/40
CFR Cluj,7769,https://www.transfermarkt.com/cfr-cluj/startseite/verein/7769
Farense,4294,https://www.transfermarkt.com/sc-farense/startseite/verein/4294
HIFK,Not found,https://www.transfermarkt.com/helsinki-ifk/startseite/verein/20924
Zulte Waregem,3508,https://www.transfermarkt.com/sv-zulte-waregem/startseite/verein/3508
Sochaux,750,https://www.transfermarkt.com/fc-sochaux-montbeliard/startseite/verein/750
Zirka,8838,https://www.transfermarkt.com/zirka-kropyvnytskyi/startseite/verein/8838
Asteras Tripoli,6676,https://www.transfermarkt.com/asteras-tripolis/startseite/verein/6676
Algeciras,3705,https://www.transfermarkt.com/fc-algeciras/startseite/verein/3705
Kolkata,37893,https://www.transfermarkt.com/mohammedan-sc-kolkata-/startseite/verein/37893
Karpaty Lviv,85465,https://www.transfermarkt.com/karpaty-lviv-2020-/startseite/verein/85465
Real AvilÃ©s,20844,https://www.transfermarkt.com/real-aviles-cf/startseite/verein/20844
Barakaldo,3708,https://www.transfermarkt.com/fc-barakaldo/startseite/verein/3708
Hajduk Split,447,https://www.transfermarkt.com/hnk-hajduk-split/startseite/verein/447
AEL Kalloni,28956,https://www.transfermarkt.com/ael-kalloni/startseite/verein/28956
Caudal,13226,https://www.transfermarkt.com/caudal-deportivo/startseite/verein/13226
Ludogorets,31614,https://www.transfermarkt.com/pfk-ludogorets-razgrad/startseite/verein/31614
Luzern,434,https://www.transfermarkt.com/fc-luzern/startseite/verein/434
Atromitos,3060,https://www.transfermarkt.com/atromitos-athen/startseite/verein/3060
Novorizontino,37474,https://www.transfermarkt.com/gremio-novorizontino-sp-/startseite/verein/37474
Granada 74,3896,https://www.transfermarkt.com/granada-74-cf-aufgel-/startseite/verein/3896
Club Brugge,2282,https://www.transfermarkt.com/fc-brugge/startseite/verein/2282
CD MirandÃ©s,13222,https://www.transfermarkt.com/cd-mirandes/startseite/verein/13222
Juventud Torremolinos CF,43454,https://www.transfermarkt.com/juventud-torremolinos-cf/startseite/verein/43454
Poli Ejido,140899,https://www.transfermarkt.com/cd-poli-ejido-cf/startseite/verein/140899
Maccabi Tel Aviv,119,https://www.transfermarkt.com/maccabi-tel-aviv/startseite/verein/119
Villanovense,7052,https://www.transfermarkt.com/fc-villanovense/startseite/verein/7052
Yeclano,21337,https://www.transfermarkt.com/yeclano-deportivo/startseite/verein/21337
UD Alzira,16775,https://www.transfermarkt.com/ud-alzira/startseite/verein/16775
Columbus Crew,813,https://www.transfermarkt.com/columbus-crew-sc/startseite/verein/813
Fredrikstad,3837,https://www.transfermarkt.com/fredrikstad-fk/startseite/verein/3837
ÅKS ÅÃ³dÅº,62556,https://www.transfermarkt.com/ks-odra-gorzyca/startseite/verein/62556
Grimsby Town,1034,https://www.transfermarkt.com/grimsby-town/startseite/verein/1034
San Luis,40188,https://www.transfermarkt.com/atletico-de-san-luis/startseite/verein/40188
Wanderers,543,https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543
Cobreloa,9103,https://www.transfermarkt.com/deportes-cobreloa/startseite/verein/9103
Alianza Lima,184,https://www.transfermarkt.com/club-alianza-lima/startseite/verein/184
Cienciano,2729,https://www.transfermarkt.com/club-cienciano/startseite/verein/2729
Bayern Munich II,28,https://www.transfermarkt.com/fc-bayern-munchen-ii/startseite/verein/28
Hertha BSC,44,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44
Reggina,1386,https://www.transfermarkt.com/reggina-1914/startseite/verein/1386
SF Deltas,Not found,https://www.transfermarkt.com/san-francisco-deltas/startseite/verein/53517
Ottawa Fury,16857,https://www.transfermarkt.com/ottawa-fury/startseite/verein/16857
Petrolul,9465,https://www.transfermarkt.com/petrolul-ploiesti/startseite/verein/9465
Plaza Colonia,6044,https://www.transfermarkt.com/club-plaza-colonia/startseite/verein/6044
Pandurii,8715,https://www.transfermarkt.com/pandurii-targu-jiu/startseite/verein/8715
Astra Giurgiu,13499,https://www.transfermarkt.com/astra-giurgiu/startseite/verein/13499
Denizlispor,833,https://www.transfermarkt.com/denizlispor/startseite/verein/833
Al-Orobah,Not found,https://www.transfermarkt.com/al-orubah/startseite/verein/39536
Badajoz,2923,https://www.transfermarkt.com/cd-badajoz/startseite/verein/2923
Piast Gliwice,6112,https://www.transfermarkt.com/piast-gliwice/startseite/verein/6112
Ceuta,8568,https://www.transfermarkt.com/ad-ceuta/startseite/verein/8568
Xanthi,128,https://www.transfermarkt.com/ao-xanthi/startseite/verein/128
UD Poblense,28014,https://www.transfermarkt.com/ud-poblense/startseite/verein/28014
Portimonense,7378,https://www.transfermarkt.com/portimonense-sc/startseite/verein/7378
Esbjerg,3426,https://www.transfermarkt.com/esbjerg-fb/startseite/verein/3426
Gaziantepspor,524,https://www.transfermarkt.com/gaziantepspor/startseite/verein/524
Akropolis IF,13427,https://www.transfermarkt.com/akropolis-if/startseite/verein/13427
Barnsley,349,https://www.transfermarkt.com/fc-barnsley/startseite/verein/349
Amica Wronki,176,https://www.transfermarkt.com/amica-wronki/startseite/verein/176
Lech PoznaÅ„,238,https://www.transfermarkt.com/lech-posen/startseite/verein/238
Universidad Central,43146,https://www.transfermarkt.com/universidad-central-de-venezuela/startseite/verein/43146
Orduspor,69593,https://www.transfermarkt.com/orduspor-1967-spor-kulubu/startseite/verein/69593
APOEL FC,2784,https://www.transfermarkt.com/apoel-nikosia/startseite/verein/2784
Vortis,17832,https://www.transfermarkt.com/tokushima-vortis/startseite/verein/17832
Inter de Madrid,50260,https://www.transfermarkt.com/dux-internacional-de-madrid/startseite/verein/50260
Platanias,21957,https://www.transfermarkt.com/ao-platanias/startseite/verein/21957
Pafos FC,45457,https://www.transfermarkt.com/pafos-fc/startseite/verein/45457
The Strongest,5570,https://www.transfermarkt.com/the-strongest-la-paz/startseite/verein/5570
Xamax,625,https://www.transfermarkt.com/neuchatel-xamax/startseite/verein/625
Pune City,80710,https://www.transfermarkt.com/fc-pune-city-u18/startseite/verein/80710
NorthEast Utd,45276,https://www.transfermarkt.com/northeast-united-fc/startseite/verein/45276
UD Salamanca B,11621,https://www.transfermarkt.com/ud-salamanca-b-aufgel-/startseite/verein/11621
Quilmes,1826,https://www.transfermarkt.com/quilmes-atletico-club/startseite/verein/1826
Sporting Cristal,1450,https://www.transfermarkt.com/club-sporting-cristal/startseite/verein/1450
La Calera,20514,https://www.transfermarkt.com/union-la-calera/startseite/verein/20514
Cerezo Osaka,1022,https://www.transfermarkt.com/cerezo-osaka/startseite/verein/1022
Portland Timbers,4291,https://www.transfermarkt.com/portland-timbers/startseite/verein/4291
FCSB,301,https://www.transfermarkt.com/fcsb/startseite/verein/301
Santa Clara,2423,https://www.transfermarkt.com/cd-santa-clara/startseite/verein/2423
Envigado,7136,https://www.transfermarkt.com/envigado-fc/startseite/verein/7136
Hapoel Haifa FC,810,https://www.transfermarkt.com/hapoel-haifa/startseite/verein/810
Maccabi Haifa,1064,https://www.transfermarkt.com/maccabi-haifa/startseite/verein/1064
Tondela,7179,https://www.transfermarkt.com/cd-tondela/startseite/verein/7179
Bragantino,8793,https://www.transfermarkt.com/red-bull-bragantino/startseite/verein/8793
RB Bragantino,19325,https://www.transfermarkt.com/red-bull-bragantino-u20/startseite/verein/19325
Gil Vicente,2424,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424
Feirense,3349,https://www.transfermarkt.com/cd-feirense/startseite/verein/3349
Joinville,3330,https://www.transfermarkt.com/joinville-ec-sc-/startseite/verein/3330
Gokulam Kerala,63432,https://www.transfermarkt.com/gokulam-kerala-fc/startseite/verein/63432
Celtic,371,https://www.transfermarkt.com/celtic-glasgow/startseite/verein/371
Corinthians,199,https://www.transfermarkt.com/corinthians-sao-paulo/startseite/verein/199
Aldosivi,12301,https://www.transfermarkt.com/club-atletico-aldosivi/startseite/verein/12301
Danubio,1306,https://www.transfermarkt.com/danubio-fc/startseite/verein/1306
Intercity,67212,https://www.transfermarkt.com/cf-intercity/startseite/verein/67212
Shinnik Yaroslavl,2374,https://www.transfermarkt.com/shinnik-yaroslavl/startseite/verein/2374
Loko Moscow,932,https://www.transfermarkt.com/lokomotiv-moskau/startseite/verein/932
Torpedo Moscow,1186,https://www.transfermarkt.com/torpedo-moskau/startseite/verein/1186
Montpellier,969,https://www.transfermarkt.com/montpellier-hsc/startseite/verein/969
Hamburger SV,41,https://www.transfermarkt.com/hamburger-sv/startseite/verein/41
Iquique,18076,https://www.transfermarkt.com/club-deportes-iquique/startseite/verein/18076
Sport Boys,2730,https://www.transfermarkt.com/sport-boys-association/startseite/verein/2730
Piacenza,1408,https://www.transfermarkt.com/piacenza-calcio-1919/startseite/verein/1408
Fatih KaragÃ¼mrÃ¼k,6646,https://www.transfermarkt.com/fatih-karagumruk/startseite/verein/6646
Amorebieta,16575,https://www.transfermarkt.com/sd-amorebieta/startseite/verein/16575
FC Andorra,10718,https://www.transfermarkt.com/fc-andorra/startseite/verein/10718
Talleres,3938,https://www.transfermarkt.com/club-atletico-talleres/startseite/verein/3938
Patronato,19806,https://www.transfermarkt.com/club-atletico-patronato/startseite/verein/19806
Al-Ittihad,8023,https://www.transfermarkt.com/al-ittihad-dschidda/startseite/verein/8023
Excel Mouscron,29228,https://www.transfermarkt.com/royal-excel-mouscron/startseite/verein/29228
Vicenza,2655,https://www.transfermarkt.com/lr-vicenza-virtus/startseite/verein/2655
Pro Vercelli,26789,https://www.transfermarkt.com/fc-pro-vercelli-1892/startseite/verein/26789
Reggiana,5621,https://www.transfermarkt.com/ac-reggiana-1919/startseite/verein/5621
Triestina,4271,https://www.transfermarkt.com/us-triestina/startseite/verein/4271
Cittadella,4084,https://www.transfermarkt.com/as-cittadella/startseite/verein/4084
Grosseto,4333,https://www.transfermarkt.com/us-grosseto-1912/startseite/verein/4333
Doncaster,2454,https://www.transfermarkt.com/doncaster-rovers/startseite/verein/2454
Juventude,10492,https://www.transfermarkt.com/esporte-clube-juventude/startseite/verein/10492
Qingdao Hainiu,8536,https://www.transfermarkt.com/qingdao-jonoon/startseite/verein/8536
Le Havre,738,https://www.transfermarkt.com/ac-le-havre/startseite/verein/738
Dundee United,1519,https://www.transfermarkt.com/dundee-united-fc/startseite/verein/1519
Istres,2580,https://www.transfermarkt.com/istres-football-club/startseite/verein/2580
Jinmen Tiger,3187,https://www.transfermarkt.com/tianjin-teda/startseite/verein/3187
Willem II,403,https://www.transfermarkt.com/willem-ii-tilburg/startseite/verein/403
Cibalia,314,https://www.transfermarkt.com/hnk-cibalia-vinkovci/startseite/verein/314
Fortaleza,10870,https://www.transfermarkt.com/fortaleza-esporte-clube/startseite/verein/10870
Belgrano,2417,https://www.transfermarkt.com/ca-belgrano/startseite/verein/2417
Cremonese,2239,https://www.transfermarkt.com/us-cremonese/startseite/verein/2239
Defensor,2619,https://www.transfermarkt.com/defensor-sc/startseite/verein/2619
Rionegro,20590,https://www.transfermarkt.com/rionegro-aguilas/startseite/verein/20590
Dordrecht,1455,https://www.transfermarkt.com/fc-dordrecht/startseite/verein/1455
Once Caldas,6984,https://www.transfermarkt.com/once-caldas/startseite/verein/6984
De Graafschap,642,https://www.transfermarkt.com/de-graafschap-doetinchem/startseite/verein/642
Defensa y Just,2402,https://www.transfermarkt.com/defensa-y-justicia/startseite/verein/2402
Nantes,995,https://www.transfermarkt.com/fc-nantes/startseite/verein/995
Puerto de Vega,134732,https://www.transfermarkt.com/puerto-de-vega-cf/startseite/verein/134732
Sarpsborg 08,10217,https://www.transfermarkt.com/sarpsborg-08-ff/startseite/verein/10217
Cercle Brugge,520,https://www.transfermarkt.com/cercle-brugge/startseite/verein/520
Odisha,45080,https://www.transfermarkt.com/odisha-fc/startseite/verein/45080
Trofense,3348,https://www.transfermarkt.com/cd-trofense/startseite/verein/3348
Hatayspor,7775,https://www.transfermarkt.com/hatayspor/startseite/verein/7775
Panetolikos,6418,https://www.transfermarkt.com/panetolikos-gfs/startseite/verein/6418
Darmstadt 98,105,https://www.transfermarkt.com/sv-darmstadt-98/startseite/verein/105
Zwolle,1269,https://www.transfermarkt.com/pec-zwolle/startseite/verein/1269
Portsmouth,1020,https://www.transfermarkt.com/fc-portsmouth/startseite/verein/1020
ZÃ¼rich,504,https://www.transfermarkt.com/grasshopper-club-zurich/startseite/verein/504
Young Boys,452,https://www.transfermarkt.com/bsc-young-boys/startseite/verein/452
Amazonas,87727,https://www.transfermarkt.com/amazonas-fc/startseite/verein/87727
Chennaiyin,45299,https://www.transfermarkt.com/chennaiyin-fc/startseite/verein/45299
Godoy Cruz,12574,https://www.transfermarkt.com/club-deportivo-godoy-cruz-antonio-tomba/startseite/verein/12574
Albirex Niigata,8344,https://www.transfermarkt.com/albirex-niigata/startseite/verein/8344
JEF United,672,https://www.transfermarkt.com/jef-united-chiba/startseite/verein/672
Shonan Bellmare,8457,https://www.transfermarkt.com/shonan-bellmare/startseite/verein/8457
Western United,32477,https://www.transfermarkt.com/western-united-fc/startseite/verein/32477
Monagas,14596,https://www.transfermarkt.com/monagas-sc/startseite/verein/14596
Olympic Charleroi,3146,https://www.transfermarkt.com/olympic-club-charleroi-farciennes/startseite/verein/3146
Giresunspor,11688,https://www.transfermarkt.com/giresunspor/startseite/verein/11688
TRAU FC,70365,https://www.transfermarkt.com/trau-fc/startseite/verein/70365
Royal ParÃ­,85184,https://www.transfermarkt.com/royal-pari-futbol-club-ii/startseite/verein/85184
Haro Deportivo,13231,https://www.transfermarkt.com/haro-deportivo/startseite/verein/13231
Be'er Sheva,2976,https://www.transfermarkt.com/hapoel-beer-sheva/startseite/verein/2976
Vegalta Sendai,6395,https://www.transfermarkt.com/vegalta-sendai/startseite/verein/6395
Chongqing Lifan,1326,https://www.transfermarkt.com/chongqing-liangjiang-athletic/startseite/verein/1326
Erzgebirge Aue,94,https://www.transfermarkt.com/fc-erzgebirge-aue/startseite/verein/94
Stal Mielec,22431,https://www.transfermarkt.com/stal-mielec/startseite/verein/22431
Legia Warsaw,255,https://www.transfermarkt.com/legia-warschau/startseite/verein/255
Charleroi,172,https://www.transfermarkt.com/rsc-charleroi/startseite/verein/172
Tubize,3772,https://www.transfermarkt.com/afc-tubize/startseite/verein/3772
Kortrijk,601,https://www.transfermarkt.com/kv-kortrijk/startseite/verein/601
Suwon FC,31622,https://www.transfermarkt.com/suwon-fc/startseite/verein/31622
QarabaÄŸ,10625,https://www.transfermarkt.com/qarabag-fk/startseite/verein/10625
Tractor Sazi,12935,https://www.transfermarkt.com/tractor-fc/startseite/verein/12935
Brentford,1148,https://www.transfermarkt.com/fc-brentford/startseite/verein/1148
Twente,317,https://www.transfermarkt.com/fc-twente-enschede/startseite/verein/317
FC Honka,5411,https://www.transfermarkt.com/fc-honka/startseite/verein/5411
Ciudad de Lucena,38059,https://www.transfermarkt.com/ciudad-lucena/startseite/verein/38059
Kallithea,3062,https://www.transfermarkt.com/gs-kallithea/startseite/verein/3062
Slaven Belupo,2362,https://www.transfermarkt.com/slaven-belupo-koprivnica/startseite/verein/2362
NEC Nijmegen,467,https://www.transfermarkt.com/nec-nijmegen/startseite/verein/467
NAC Breda,132,https://www.transfermarkt.com/nac-breda/startseite/verein/132
Sepsi,54585,https://www.transfermarkt.com/sepsi-osk-sf-gheorghe/startseite/verein/54585
Voluntari,40843,https://www.transfermarkt.com/fc-voluntari/startseite/verein/40843
CD San Roque de Lepe,38198,https://www.transfermarkt.com/cd-san-roque-de-lepe-b/startseite/verein/38198
Huelva,2867,https://www.transfermarkt.com/recreativo-huelva/startseite/verein/2867
Sparta Prague,197,https://www.transfermarkt.com/ac-sparta-prag/startseite/verein/197
Hyderabad FC,77644,https://www.transfermarkt.com/hyderabad-fc-ii/startseite/verein/77644
Lierse,28107,https://www.transfermarkt.com/ksk-lierse-kempenzonen/startseite/verein/28107
PAS Lamia,3999,https://www.transfermarkt.com/pas-lamia-1964/startseite/verein/3999
Atlante,6709,https://www.transfermarkt.com/cf-atlante/startseite/verein/6709
U de Chile,1037,https://www.transfermarkt.com/club-universidad-de-chile/startseite/verein/1037
Dundee,1519,https://www.transfermarkt.com/dundee-united-fc/startseite/verein/1519
SD Beasain,11608,https://www.transfermarkt.com/sd-beasain/startseite/verein/11608
Rentistas,10632,https://www.transfermarkt.com/ca-rentistas/startseite/verein/10632
Juventud de Las Piedras,17428,https://www.transfermarkt.com/juventud-de-las-piedras/startseite/verein/17428
Beijing Guoan,3176,https://www.transfermarkt.com/beijing-sinobo-guoan/startseite/verein/3176
Coruxo FC,13227,https://www.transfermarkt.com/fc-coruxo/startseite/verein/13227
Karlsruher,48,https://www.transfermarkt.com/karlsruher-sc/startseite/verein/48
UE Olot,38456,https://www.transfermarkt.com/ue-olot/startseite/verein/38456
UD Llanera,55881,https://www.transfermarkt.com/ud-llanera/startseite/verein/55881
Sint-Truiden,475,https://www.transfermarkt.com/vv-st-truiden/startseite/verein/475
Osijek,327,https://www.transfermarkt.com/nk-osijek/startseite/verein/327
Linares Dep,12351,https://www.transfermarkt.com/linares-deportivo/startseite/verein/12351
Polonia Warsaw,2745,https://www.transfermarkt.com/polonia-warschau/startseite/verein/2745
Real Betis,150,https://www.transfermarkt.com/real-betis-sevilla/startseite/verein/150
Colorado Rapids,1247,https://www.transfermarkt.com/colorado-rapids/startseite/verein/1247
SC Salgueiros,2434,https://www.transfermarkt.com/sc-salgueiros/startseite/verein/2434
Fortuna Sittard,385,https://www.transfermarkt.com/fortuna-sittard/startseite/verein/385
Union SG,3948,https://www.transfermarkt.com/royale-union-saint-gilloise/startseite/verein/3948
Adana Demirspor,3840,https://www.transfermarkt.com/adana-demirspor/startseite/verein/3840
Metalist,55686,https://www.transfermarkt.com/metalist-1925-kharkiv/startseite/verein/55686
Rampla Juniors,14598,https://www.transfermarkt.com/rampla-juniors-fc/startseite/verein/14598
Videoton,11107,https://www.transfermarkt.com/mol-fehervar-fc/startseite/verein/11107
Sturm Graz,122,https://www.transfermarkt.com/sk-sturm-graz/startseite/verein/122
PAS Giannina,2671,https://www.transfermarkt.com/pas-giannina/startseite/verein/2671
Al-Ain,18041,https://www.transfermarkt.com/real-ainaro-unidos/startseite/verein/18041
Paderborn 07,127,https://www.transfermarkt.com/sc-paderborn-07/startseite/verein/127
Aalborg,1053,https://www.transfermarkt.com/aalborg-bk/startseite/verein/1053
Sogndal,2038,https://www.transfermarkt.com/sogndal-il/startseite/verein/2038
IF Gnistan,23564,https://www.transfermarkt.com/if-gnistan/startseite/verein/23564
Guijuelo,11615,https://www.transfermarkt.com/cd-guijuelo/startseite/verein/11615
Real UniÃ³n,12405,https://www.transfermarkt.com/real-union-club/startseite/verein/12405
Ãguilas,20590,https://www.transfermarkt.com/rionegro-aguilas/startseite/verein/20590
Hammarby,1059,https://www.transfermarkt.com/hammarby-if/startseite/verein/1059
Andratx,73876,https://www.transfermarkt.com/ce-andratx/startseite/verein/73876
Modena,1385,https://www.transfermarkt.com/modena-fc-2018/startseite/verein/1385
FC Copenhagen,190,https://www.transfermarkt.com/fc-kopenhagen/startseite/verein/190
Motherwell,987,https://www.transfermarkt.com/motherwell-fc/startseite/verein/987
Odense,173,https://www.transfermarkt.com/odense-boldklub/startseite/verein/173
FC Tokyo,6631,https://www.transfermarkt.com/fc-tokyo/startseite/verein/6631
Concordia,15945,https://www.transfermarkt.com/concordia-chiajna/startseite/verein/15945
Ã‘ublense,14723,https://www.transfermarkt.com/cd-nublense/startseite/verein/14723
Paniliakos,2726,https://www.transfermarkt.com/paniliakos-pyrgos/startseite/verein/2726
Deinze,2321,https://www.transfermarkt.com/kmsk-deinze/startseite/verein/2321
Machine Sazi,27818,https://www.transfermarkt.com/machine-sazi-tabriz/startseite/verein/27818
Jumilla,15719,https://www.transfermarkt.com/jumilla-cf-aufgel-/startseite/verein/15719
Bucaspor,44286,https://www.transfermarkt.com/bucaspor-1928/startseite/verein/44286
Apollon Smyrnis,441,https://www.transfermarkt.com/apollon-smyrnis/startseite/verein/441
Sepahan,4947,https://www.transfermarkt.com/sepahan-fc/startseite/verein/4947
Necaxa,1146,https://www.transfermarkt.com/club-necaxa/startseite/verein/1146
Lorca Deportiva,49806,https://www.transfermarkt.com/cf-lorca-deportiva/startseite/verein/49806
Kaiserslautern,2,https://www.transfermarkt.com/1-fc-kaiserslautern/startseite/verein/2
Union Berlin,89,https://www.transfermarkt.com/1-fc-union-berlin/startseite/verein/89
Monarchs,45806,https://www.transfermarkt.com/real-monarchs-slc/startseite/verein/45806
Tolima,10503,https://www.transfermarkt.com/deportes-tolima/startseite/verein/10503
CF Lorca Dep,49806,https://www.transfermarkt.com/cf-lorca-deportiva/startseite/verein/49806
Puente Genil,60350,https://www.transfermarkt.com/salerm-puente-genil-fc/startseite/verein/60350
Las Rozas CF,16736,https://www.transfermarkt.com/las-rozas-cf/startseite/verein/16736
Jamshedpur,60816,https://www.transfermarkt.com/jamshedpur-fc/startseite/verein/60816
Newcastle,762,https://www.transfermarkt.com/newcastle-united/startseite/verein/762
Gamba Osaka,596,https://www.transfermarkt.com/gamba-osaka/startseite/verein/596
San Fernando,57379,https://www.transfermarkt.com/ud-san-fernando/startseite/verein/57379
Beerschot,41274,https://www.transfermarkt.com/beerschot-v-a-/startseite/verein/41274
MVV Maastricht,384,https://www.transfermarkt.com/mvv-maastricht/startseite/verein/384
Nassaji,26013,https://www.transfermarkt.com/fc-nassaji-mazandaran/startseite/verein/26013
RNK Split,420,https://www.transfermarkt.com/rnk-split/startseite/verein/420
Juve Stabia,5587,https://www.transfermarkt.com/ss-juve-stabia/startseite/verein/5587
Empoli,749,https://www.transfermarkt.com/fc-empoli/startseite/verein/749
Rajasthan United FC,95546,https://www.transfermarkt.com/rajasthan-united-fc-ii/startseite/verein/95546
Ventforet Kofu,10999,https://www.transfermarkt.com/ventforet-kofu/startseite/verein/10999
Arenteiro,58946,https://www.transfermarkt.com/cd-arenteiro/startseite/verein/58946
Metropolitanos,42918,https://www.transfermarkt.com/metropolitanos-fc/startseite/verein/42918
Badalona,6638,https://www.transfermarkt.com/fc-badalona/startseite/verein/6638
Jiangsu Suning,22219,https://www.transfermarkt.com/jiangsu-fc/startseite/verein/22219
Vojvodina,448,https://www.transfermarkt.com/fk-vojvodina-novi-sad/startseite/verein/448
Servette FC,61,https://www.transfermarkt.com/servette-fc/startseite/verein/61
